id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	Astrocyte|Astrocyte	Astrocyte|Microglia	Astrocyte|Neuron	Astrocyte|Oligodendrocyte	Microglia|Astrocyte	Microglia|Microglia	Microglia|Neuron	Microglia|Oligodendrocyte	Neuron|Astrocyte	Neuron|Microglia	Neuron|Neuron	Neuron|Oligodendrocyte	Oligodendrocyte|Astrocyte	Oligodendrocyte|Microglia	Oligodendrocyte|Neuron	Oligodendrocyte|Oligodendrocyte
CPI-CS01E5ABF3E	Glutamate_byGLS2_and_SLC1A2_GRIK2	complex:Glutamate_byGLS2_and_SLC1A2	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.003	0.03	0.029	0.0	0.0	0.0	0.0	0.008	0.007	0.034	0.033	0.005	0.003	0.031	0.03
CPI-CS00E19754C	Glutamate_byGLS2_and_SLC1A3_GRIK2	complex:Glutamate_byGLS2_and_SLC1A3	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.003	0.03	0.029	0.0	0.0	0.0	0.0	0.008	0.007	0.034	0.033	0.005	0.003	0.031	0.03
CPI-CS0D9BFD8AF	Glutamate_byGLS2_and_SLC1A6_GRIK2	complex:Glutamate_byGLS2_and_SLC1A6	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.003	0.002	0.029	0.029	0.0	0.0	0.0	0.0	0.007	0.006	0.033	0.032	0.004	0.003	0.031	0.03
CPI-CC0476711B8	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.003	0.001	0.007	0.017	0.003	0.001	0.007	0.016	0.003	0.001	0.007	0.016
CPI-CC01959C6DB	Glutamate_byGLS_and_SLC17A8_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC17A8	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.007	0.017	0.003	0.001	0.007	0.017
CPI-CC052F5C918	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.007	0.005	0.011	0.021	0.007	0.005	0.011	0.021	0.019	0.017	0.023	0.032	0.069	0.067	0.073	0.082
CPI-CC0D02A5FE5	Glutamate_byGLS_and_SLC1A2_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A2	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073	0.071	0.077	0.087	0.037	0.035	0.041	0.051	0.141	0.138	0.145	0.154	0.134	0.132	0.138	0.147
CPI-CC0063E25BD	Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A3	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073	0.071	0.077	0.087	0.122	0.12	0.126	0.135	0.097	0.094	0.101	0.11	0.134	0.132	0.138	0.147
CPI-CC0BF385067	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.003	0.001	0.007	0.017	0.005	0.003	0.009	0.019	0.007	0.004	0.011	0.02	0.004	0.002	0.008	0.018
CPI-CC032282108	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.007	0.016	0.003	0.001	0.007	0.016
CPI-CC02F47F87C	Glutamate_byGLS2_and_SLC17A8_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC17A8	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.007	0.017	0.003	0.001	0.007	0.017
CPI-CC05A802EBC	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.002	0.008	0.017	0.0	0.0	0.0	0.0	0.008	0.006	0.012	0.021	0.005	0.002	0.009	0.018
CPI-CC0D4DE23C7	Glutamate_byGLS2_and_SLC1A2_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC1A2	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.002	0.008	0.017	0.0	0.0	0.0	0.0	0.008	0.006	0.012	0.021	0.005	0.002	0.009	0.018
CPI-CC00CFD9E84	Glutamate_byGLS2_and_SLC1A3_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC1A3	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.002	0.008	0.017	0.0	0.0	0.0	0.0	0.008	0.006	0.012	0.021	0.005	0.002	0.009	0.018
CPI-CC0ACDCA68F	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.003	0.001	0.007	0.017	0.0	0.0	0.0	0.0	0.007	0.004	0.011	0.02	0.004	0.002	0.008	0.018
CPI-CC04062A92F	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.003	0.002	0.03	0.029	0.003	0.002	0.029	0.028	0.003	0.002	0.029	0.028
CPI-CC01ABAB207	Glutamate_byGLS_and_SLC17A8_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC17A8	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.029	0.029	0.003	0.002	0.029	0.029
CPI-CC0EAD8AFBF	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.007	0.006	0.034	0.033	0.007	0.006	0.034	0.033	0.019	0.018	0.045	0.044	0.069	0.068	0.095	0.094
CPI-CC033AC2E73	Glutamate_byGLS_and_SLC1A2_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC1A2	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073	0.072	0.1	0.099	0.037	0.036	0.064	0.063	0.141	0.14	0.167	0.166	0.134	0.133	0.16	0.159
CPI-CC0E60351FF	Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC1A3	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073	0.072	0.1	0.099	0.122	0.121	0.148	0.147	0.097	0.095	0.123	0.122	0.134	0.133	0.16	0.159
CPI-CC0DB5AB2C4	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.003	0.002	0.029	0.029	0.005	0.004	0.032	0.031	0.007	0.006	0.033	0.032	0.004	0.003	0.031	0.03
CPI-CC08CAFBA94	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.029	0.028	0.003	0.002	0.029	0.028
CPI-CC0D4DB34E9	Glutamate_byGLS2_and_SLC17A8_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC17A8	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.029	0.029	0.003	0.002	0.029	0.029
CPI-CC086C2B918	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.003	0.03	0.029	0.0	0.0	0.0	0.0	0.008	0.007	0.034	0.033	0.005	0.003	0.031	0.03
CPI-CC0B810B839	Glutamate_byGLS2_and_SLC1A2_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC1A2	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.003	0.03	0.029	0.0	0.0	0.0	0.0	0.008	0.007	0.034	0.033	0.005	0.003	0.031	0.03
CPI-CC0B415175C	Glutamate_byGLS2_and_SLC1A3_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC1A3	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.004	0.003	0.03	0.029	0.0	0.0	0.0	0.0	0.008	0.007	0.034	0.033	0.005	0.003	0.031	0.03
CPI-CC0FF085B8B	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_2_5_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_2_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.003	0.002	0.029	0.029	0.0	0.0	0.0	0.0	0.007	0.006	0.033	0.032	0.004	0.003	0.031	0.03
CPI-CS09A7E9FE7	Glutamate_byGLS_and_SLC17A7_GRIK3	complex:Glutamate_byGLS_and_SLC17A7	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.085	0.009	0.097	0.159	0.085	0.009	0.097	0.158	0.085	0.009	0.097	0.158
CPI-CS0CA393163	Glutamate_byGLS_and_SLC17A8_GRIK3	complex:Glutamate_byGLS_and_SLC17A8	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.009	0.097	0.159	0.085	0.009	0.097	0.159
CPI-CS044A80E08	Glutamate_byGLS_and_SLC1A1_GRIK3	complex:Glutamate_byGLS_and_SLC1A1	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.089	0.013	0.101	0.163	0.089	0.013	0.101	0.163	0.101	0.025	0.113	0.174	0.151	0.075	0.163	0.224
CPI-CS0A00FD94B	Glutamate_byGLS_and_SLC1A2_GRIK3	complex:Glutamate_byGLS_and_SLC1A2	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.155	0.079	0.167	0.229	0.119	0.043	0.131	0.193	0.223	0.147	0.235	0.296	0.216	0.14	0.228	0.289
CPI-CS0EB60A2B2	Glutamate_byGLS_and_SLC1A3_GRIK3	complex:Glutamate_byGLS_and_SLC1A3	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.155	0.079	0.167	0.229	0.204	0.128	0.216	0.277	0.179	0.102	0.19	0.252	0.216	0.14	0.228	0.289
CPI-CS0827BB954	Glutamate_byGLS_and_SLC1A6_GRIK3	complex:Glutamate_byGLS_and_SLC1A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.085	0.009	0.097	0.159	0.087	0.011	0.099	0.161	0.089	0.013	0.101	0.162	0.086	0.01	0.098	0.16
CPI-CS0D1DC5DFD	Glutamate_byGLS2_and_SLC17A7_GRIK3	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.009	0.097	0.158	0.085	0.009	0.097	0.158
CPI-CS0AB128395	Glutamate_byGLS2_and_SLC17A8_GRIK3	complex:Glutamate_byGLS2_and_SLC17A8	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.009	0.097	0.159	0.085	0.009	0.097	0.159
CPI-CS01D65FEFD	Glutamate_byGLS2_and_SLC1A1_GRIK3	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.086	0.01	0.098	0.159	0.0	0.0	0.0	0.0	0.09	0.014	0.102	0.163	0.087	0.01	0.098	0.16
CPI-CS053847508	Glutamate_byGLS2_and_SLC1A2_GRIK3	complex:Glutamate_byGLS2_and_SLC1A2	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.086	0.01	0.098	0.159	0.0	0.0	0.0	0.0	0.09	0.014	0.102	0.163	0.087	0.01	0.098	0.16
CPI-CS06F474F5A	Glutamate_byGLS2_and_SLC1A3_GRIK3	complex:Glutamate_byGLS2_and_SLC1A3	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.086	0.01	0.098	0.159	0.0	0.0	0.0	0.0	0.09	0.014	0.102	0.163	0.087	0.01	0.098	0.16
CPI-CS0A195F101	Glutamate_byGLS2_and_SLC1A6_GRIK3	complex:Glutamate_byGLS2_and_SLC1A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.085	0.009	0.097	0.159	0.0	0.0	0.0	0.0	0.089	0.013	0.101	0.162	0.086	0.01	0.098	0.16
CPI-CC0535DCAC1	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.012	0.001	0.007	0.017	0.012	0.001	0.007	0.016	0.012	0.001	0.007	0.016
CPI-CC08139357E	Glutamate_byGLS_and_SLC17A8_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC17A8	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.001	0.007	0.017	0.012	0.001	0.007	0.017
CPI-CC0B7463256	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.016	0.005	0.011	0.021	0.016	0.005	0.011	0.021	0.028	0.017	0.023	0.032	0.078	0.067	0.073	0.082
CPI-CC0CA804C89	Glutamate_byGLS_and_SLC1A2_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC1A2	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.082	0.071	0.077	0.087	0.046	0.035	0.041	0.051	0.149	0.138	0.145	0.154	0.143	0.132	0.138	0.147
CPI-CC049F2ABCF	Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC1A3	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.082	0.071	0.077	0.087	0.131	0.12	0.126	0.135	0.105	0.094	0.101	0.11	0.143	0.132	0.138	0.147
CPI-CC0C8B25F6D	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.012	0.001	0.007	0.017	0.014	0.003	0.009	0.019	0.016	0.004	0.011	0.02	0.013	0.002	0.008	0.018
CPI-CC00FD66B07	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.001	0.007	0.016	0.012	0.001	0.007	0.016
CPI-CC0E019A0C0	Glutamate_byGLS2_and_SLC17A8_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC17A8	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.001	0.007	0.017	0.012	0.001	0.007	0.017
CPI-CC0160048A0	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.013	0.002	0.008	0.017	0.0	0.0	0.0	0.0	0.017	0.006	0.012	0.021	0.013	0.002	0.009	0.018
CPI-CC0B6964744	Glutamate_byGLS2_and_SLC1A2_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC1A2	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.013	0.002	0.008	0.017	0.0	0.0	0.0	0.0	0.017	0.006	0.012	0.021	0.013	0.002	0.009	0.018
CPI-CC0C33FB78E	Glutamate_byGLS2_and_SLC1A3_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC1A3	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.013	0.002	0.008	0.017	0.0	0.0	0.0	0.0	0.017	0.006	0.012	0.021	0.013	0.002	0.009	0.018
CPI-CC00939F2D1	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_3_4_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_3_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.012	0.001	0.007	0.017	0.0	0.0	0.0	0.0	0.016	0.004	0.011	0.02	0.013	0.002	0.008	0.018
CPI-CC093B33AB4	Glutamate_byGLS_and_SLC17A7_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.061	0.005	0.037	0.053	0.061	0.005	0.036	0.053	0.061	0.005	0.036	0.053
CPI-CC04069CB35	Glutamate_byGLS_and_SLC17A8_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC17A8	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.005	0.036	0.053	0.061	0.005	0.036	0.053
CPI-CC0699D36D3	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.065	0.009	0.041	0.057	0.065	0.009	0.041	0.057	0.077	0.021	0.052	0.069	0.126	0.071	0.102	0.118
CPI-CC03E04AA64	Glutamate_byGLS_and_SLC1A2_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC1A2	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.131	0.076	0.107	0.123	0.095	0.039	0.071	0.087	0.198	0.143	0.174	0.19	0.192	0.136	0.167	0.184
CPI-CC0CB231C91	Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC1A3	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.131	0.076	0.107	0.123	0.179	0.124	0.155	0.172	0.154	0.099	0.13	0.146	0.192	0.136	0.167	0.184
CPI-CC0E5CBF38E	Glutamate_byGLS_and_SLC1A6_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.061	0.005	0.036	0.053	0.063	0.007	0.039	0.055	0.064	0.009	0.04	0.056	0.062	0.006	0.038	0.054
CPI-CC032B985F7	Glutamate_byGLS2_and_SLC17A7_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.005	0.036	0.053	0.061	0.005	0.036	0.053
CPI-CC08537FF5B	Glutamate_byGLS2_and_SLC17A8_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC17A8	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061	0.005	0.036	0.053	0.061	0.005	0.036	0.053
CPI-CC0E8B3C37F	Glutamate_byGLS2_and_SLC1A1_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.062	0.006	0.037	0.054	0.0	0.0	0.0	0.0	0.066	0.01	0.041	0.058	0.062	0.007	0.038	0.054
CPI-CC0E3F34DEF	Glutamate_byGLS2_and_SLC1A2_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A2	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.062	0.006	0.037	0.054	0.0	0.0	0.0	0.0	0.066	0.01	0.041	0.058	0.062	0.007	0.038	0.054
CPI-CC00605BE5F	Glutamate_byGLS2_and_SLC1A3_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A3	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.062	0.006	0.037	0.054	0.0	0.0	0.0	0.0	0.066	0.01	0.041	0.058	0.062	0.007	0.038	0.054
CPI-CC0567FF312	Glutamate_byGLS2_and_SLC1A6_Glutamate_Kainate_3_5_complex	complex:Glutamate_byGLS2_and_SLC1A6	complex:Glutamate_Kainate_3_5_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.061	0.005	0.036	0.053	0.0	0.0	0.0	0.0	0.064	0.009	0.04	0.056	0.062	0.006	0.038	0.054
CPI-CC0456B9A93	Glutamate_byGLS_and_SLC17A7_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.002	0.002	0.008	0.003	0.001	0.002	0.008	0.003	0.001	0.002	0.008	0.002
CPI-CC0859442EA	Glutamate_byGLS_and_SLC17A8_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC17A8	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.008	0.003	0.002	0.002	0.008	0.003
CPI-CC0CE99AC11	Glutamate_byGLS_and_SLC1A1_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.006	0.006	0.012	0.007	0.006	0.006	0.012	0.007	0.017	0.018	0.024	0.019	0.067	0.067	0.074	0.068
CPI-CC0AC4592F2	Glutamate_byGLS_and_SLC1A2_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC1A2	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.072	0.072	0.078	0.073	0.036	0.036	0.042	0.037	0.139	0.139	0.146	0.14	0.132	0.133	0.139	0.134
CPI-CC06CC71FC3	Glutamate_byGLS_and_SLC1A3_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC1A3	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.072	0.072	0.078	0.073	0.12	0.12	0.127	0.121	0.095	0.095	0.102	0.096	0.132	0.133	0.139	0.134
CPI-CC06FC18E3A	Glutamate_byGLS_and_SLC1A6_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.002	0.002	0.008	0.003	0.004	0.004	0.01	0.005	0.005	0.005	0.012	0.006	0.003	0.003	0.009	0.004
CPI-CC0FE97618B	Glutamate_byGLS2_and_SLC17A7_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS2_and_SLC17A7	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002	0.008	0.003	0.001	0.002	0.008	0.002
CPI-CC033072405	Glutamate_byGLS2_and_SLC17A8_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS2_and_SLC17A8	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.008	0.003	0.002	0.002	0.008	0.003
CPI-CC072B222EE	Glutamate_byGLS2_and_SLC1A1_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS2_and_SLC1A1	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.002	0.003	0.009	0.004	0.0	0.0	0.0	0.0	0.006	0.007	0.013	0.008	0.003	0.003	0.01	0.004
